layers,neurons,epochs,batch.size,regularization,selection,MSE_training,MSE_CV,MAE_training,MAE_CV,R2_training,R2_CV
2,50,25,20,1,2,27.552145097729877,45.494444271183696,3.6476491631437327,5.138343221562921,0.7912231668326326,0.6669848163635497
3,50,25,20,1,2,26.47346840722982,46.65839665326473,3.5313218597120324,5.164868106472441,0.8175618764103835,0.6620749994829781
4,50,25,20,1,2,31.858266409416473,44.749324750173464,3.9517790719259462,5.12627371067775,0.831176767765399,0.6866219997949392
1,100,25,20,1,2,29.907470677781948,41.42446192762803,3.8112983125447726,4.834057972898041,0.7745801233929049,0.6956406001546002
2,100,25,20,1,2,22.261909671579605,43.64967991824715,3.271598453864995,5.072191047964822,0.8335002716994592,0.6791295912088657
3,100,25,20,1,2,30.2632885711693,44.51953008291065,3.765174062617269,5.117756317447874,0.8422142788700979,0.6840871455632219
4,100,25,20,1,2,20.104889211160092,45.277180455051834,3.049977046509832,5.109002609051909,0.8519944152912408,0.6744256470031922
1,200,25,20,1,2,33.28652049257666,40.54481807194126,4.028065687903035,4.796359835354397,0.7827625633370456,0.700547763620679
2,200,25,20,1,2,23.518420113191667,45.12017052122901,3.3051484731542575,5.160153141655367,0.8225586293858875,0.6738192074962974
3,200,25,20,1,2,18.001090238964373,53.49725365347598,2.8564695719162403,5.38942115986482,0.8704210203898023,0.6417460656121508
4,200,25,20,1,2,21.54023858465971,51.07904526918657,3.1380622120327493,5.3589444907438235,0.8431738407277386,0.6485907378495384
1,5,50,20,1,2,35.10119555711939,43.82815348374951,4.280776843947303,5.021916701306831,0.7405991236647064,0.6790405781227454
2,5,50,20,1,2,35.69567854194025,41.43514292517867,4.245691258693191,4.876810190554615,0.7426560225154212,0.6920067754936341
3,5,50,20,1,2,35.566162646847225,43.10799780996802,4.270777447941259,4.971863818142654,0.7359851436773953,0.6860822427622376
4,5,50,20,1,2,36.05421825329211,47.1165990594686,4.274490619404773,5.128869615760276,0.7305919003961783,0.6589634097900849
1,10,50,20,1,2,32.541489094398266,43.77632420701712,4.108465189766695,5.011550435360215,0.7554972477657629,0.6876611564093897
2,10,50,20,1,2,31.156541075784787,46.48176084612008,3.8535639759766065,5.13236276152811,0.7742797943809038,0.670754008434638
3,10,50,20,1,2,32.65150453596944,47.62355252746919,3.9766200115611183,5.196830629009943,0.7678292860011331,0.6576243684414987
4,10,50,20,1,2,31.62717289119904,45.198547343017346,3.8494577965388395,5.042279425597648,0.7650430755059513,0.6819420866648375
1,20,50,20,1,2,30.83494517721405,43.512579944663734,3.8985850249884306,4.938157043031976,0.766281985662392,0.6865282688341285
2,20,50,20,1,2,32.18613505444075,46.32230114716853,3.891879333013859,5.175905497113101,0.7708242797475787,0.6694370563338726
3,20,50,20,1,2,27.040081788108324,43.94723241076432,3.5377093502876087,5.104582047453924,0.796144316849508,0.6868611501167734
4,20,50,20,1,2,33.82095938305593,44.946190884130985,4.02320168223837,5.0620596106633355,0.8018851151620657,0.6763100168976716
1,50,50,20,1,2,28.69325545291116,42.65910906812695,3.6890243566428933,4.89868537634287,0.7862211881528108,0.6879818629387254
2,50,50,20,1,2,20.363815566981934,41.79468865498136,2.955200665226462,4.974410649462192,0.8499800563633337,0.694934637101151
3,50,50,20,1,2,28.654619997152615,44.03606237697916,3.5545334337657604,5.118063458220011,0.8323420446568207,0.68445502385208
4,50,50,20,1,2,19.571119720509927,46.97936745007578,2.8985906184436003,5.168499110977623,0.8734886760061166,0.665446891838276
1,100,50,20,1,2,25.45785491834687,45.04077815729643,3.422969143070241,5.138003929454623,0.8133135195474666,0.6775784403859922
2,100,50,20,1,2,17.10137497705986,44.93218302559608,2.7529904300914105,5.087725094277436,0.8707128226062415,0.6761867023235086
3,100,50,20,1,2,13.658864683456011,47.91838268895549,2.404133614896816,5.209765593297224,0.8990941549872824,0.6559439949093517
4,100,50,20,1,2,20.738891944962745,44.17799528494691,3.157399566253197,5.012082353770811,0.9004943130358563,0.6788080811985223
1,200,50,20,1,2,24.249550409857974,43.27873339674511,3.4472379413581997,5.017856277998207,0.8216034723072732,0.6887191715229226
2,200,50,20,1,2,16.850192305400235,43.62740408537703,2.6976113773464507,4.986837672697084,0.8854284977854909,0.6841012333400628
3,200,50,20,1,2,14.005191086841627,47.60384686462593,2.550998731083133,5.216900656170915,0.8951900892467726,0.6594501767186909
4,200,50,20,1,2,11.724077552679404,50.48220887094617,2.215007003273169,5.4045660632646335,0.9120044001196617,0.6412905925230761
1,5,25,100,1,2,76.8242934260851,109.0116370691597,6.273313738331803,7.471014007990152,0.4549215366979599,0.34297359200548233
2,5,25,100,1,2,67.64323780427875,105.48005611867389,5.9127489052577955,7.693723442528339,0.519049950505429,0.3128198104229834
3,5,25,100,1,2,65.90959026359776,78.29899728001475,5.922145553124481,6.6028677225811885,0.5221498411263448,0.4509055144835792
4,5,25,100,1,2,538.4509243270253,81.26332842288774,20.170418085335722,6.631074922603744,0.026626729473748015,0.42338788166802016
1,10,25,100,1,2,68.46588563218035,71.14402705410215,6.2165286904898505,6.305358119567037,0.5213786982285802,0.5006838162347419
2,10,25,100,1,2,46.55382693289059,67.56737996374285,4.973245498125852,6.114165762050203,0.6631689510221965,0.5182484593388875
3,10,25,100,1,2,53.80037393387145,60.965922965428135,5.498833556910207,5.771753106354452,0.6053342083379938,0.5596403775636956
4,10,25,100,1,2,42.27255435398988,63.80137444718667,4.844916729737726,5.955084641763732,0.6931495916555902,0.5489245108221326
1,20,25,100,1,2,56.17151586106808,65.37675299288153,5.381509938095531,6.045077124667433,0.6090805209120678,0.5434935561640469
2,20,25,100,1,2,38.92517067247541,59.73824514616493,4.526340892086566,5.84600417731094,0.7166163344554569,0.5835675152908194
3,20,25,100,1,2,38.23481512229186,52.192010543709976,4.4901315540984585,5.458455893581059,0.7252015356329333,0.6246771926069838
4,20,25,100,1,2,36.807941422489655,54.502355836912656,4.428143310633434,5.586886695671833,0.7252460813707713,0.6121154843027092
1,50,25,100,1,2,42.88426212039309,53.99138996083686,4.732020865249188,5.569079725412198,0.690769561266486,0.613613810977164
2,50,25,100,1,2,35.57223958855203,46.73806007092818,4.26552476786106,5.149991248570526,0.7378568374634215,0.6641850691838377
3,50,25,100,1,2,30.02574663249364,46.23400716120743,3.8446237285917717,5.225734523694015,0.7739762591869445,0.6644587900974606
4,50,25,100,1,2,32.15355088480619,44.047217514604384,3.9401831344872185,4.965419320484668,0.7598200293840438,0.6755067251841804
1,100,25,100,1,2,35.90671559733705,45.45728101834505,4.31175831071089,5.016690913943243,0.7317742304100858,0.6728035058748416
2,100,25,100,1,2,31.7675669416969,44.92669693002528,3.945656617647206,5.093391672748182,0.7689249379926633,0.6754907751786245
3,100,25,100,1,2,28.080883955227318,45.27364112453327,3.718193736815504,5.126092511122983,0.792514533356927,0.6781035725920387
4,100,25,100,1,2,28.41153155680345,44.298323836388526,3.6343541768502394,5.055422474093888,0.7909537162717041,0.6793463943974607
1,200,25,100,1,2,35.39850054006848,42.22010745665037,4.245118727901373,4.87067954072564,0.7500661429813322,0.6896421660682185
2,200,25,100,1,2,28.970289841392745,44.655949336028286,3.6842956192511993,5.1317047922551415,0.7919154712298639,0.6742908773278322
3,200,25,100,1,2,26.290285368063138,42.10568816127637,3.524739678339877,4.873543795534221,0.8041655797247788,0.69260603010494
4,200,25,100,1,2,22.751671863782303,43.748385980637266,3.227415092107278,4.9291210455325105,0.8313567945341104,0.6864977915347386
1,5,50,100,1,2,67.80327309259332,62.92374855769713,6.086715551571241,5.92202461687746,0.5301184559302172,0.5505558930951714
2,5,50,100,1,2,64.02585440789701,61.80181786767788,5.925676113850219,5.908988314677724,0.5445382712402812,0.5528716537646203
3,5,50,100,1,2,40.40720204019637,54.488229060494625,4.609950039288722,5.498863825986986,0.7015031340856285,0.6040240585134687
4,5,50,100,1,2,52.92699750592707,56.82670023335417,5.452944146751374,5.633869866778393,0.6216775299981326,0.5898796188250018
1,10,50,100,1,2,47.404055815631175,58.667533105873666,4.944333893644211,5.7529679816060675,0.6600503779981699,0.5839981269223327
2,10,50,100,1,2,43.474789868639526,49.533897085829004,4.856895249394443,5.390068688506486,0.6901791391811745,0.6388123213959167
3,10,50,100,1,2,37.92462778109544,45.21485895701241,4.410420722652902,5.059959713660631,0.7300487234647978,0.6766394438414186
4,10,50,100,1,2,37.06089968316341,46.48630441062807,4.360232310010933,5.137050241716058,0.728769651275451,0.6640173839705553
1,20,50,100,1,2,39.286974977383856,51.80012010198139,4.5292204489528505,5.506536982455087,0.708568747835705,0.6323995162273395
2,20,50,100,1,2,36.66356678395702,43.44256388206233,4.381407004842822,4.9235208332575,0.7307228719678774,0.6812768488871623
3,20,50,100,1,2,31.591550148523943,44.18397742383881,4.0012680353748555,5.037698998023384,0.7669766856005381,0.679436832286998
4,20,50,100,1,2,34.31319892922565,45.56077532190921,4.147415243470257,5.06764309459194,0.7548944106375052,0.664216501215351
1,50,50,100,1,2,31.887306401582173,43.031743051672045,4.01996610558866,4.927599026211361,0.7603991200752658,0.6851397280671846
2,50,50,100,1,2,26.729718758786344,43.08895043582835,3.472822389105041,4.9387534526467505,0.8021405222453963,0.6863742791177107
3,50,50,100,1,2,27.3164423970697,44.460666645072315,3.530971471984039,5.093366257101653,0.816103522572538,0.6743827533103859
4,50,50,100,1,2,24.030932096688485,41.58465548814664,3.2278542266587267,4.9552014726537745,0.8345205226105531,0.6946791196225696
1,100,50,100,1,2,32.94305700736087,41.973984345462355,4.029124285433942,4.874914293093479,0.758657184717601,0.6904074504009121
2,100,50,100,1,2,22.840809392290442,43.28202960668251,3.2265100587830235,5.092730506895611,0.8274657836746618,0.6816194589794842
3,100,50,100,1,2,22.119160537385614,45.27379625804563,3.0875783335656957,5.203418355589499,0.8368078859966581,0.669935109503624
4,100,50,100,1,2,19.95082076075829,46.32145515896358,2.925439591213553,5.248964854904142,0.873088296157184,0.6666800273596165
1,200,50,100,1,2,30.06881443033501,41.05202987505071,3.795263920649859,4.823136015860086,0.7730028303815224,0.7001694608321201
2,200,50,100,1,2,21.69857281296616,44.81461763089915,3.0881929271394406,5.12419791838895,0.8514367699993441,0.6804794192916671
3,200,50,100,1,2,16.542066370457793,43.66904891873093,2.7720231713578376,5.002527981967878,0.8771297642495859,0.6796570892839789
4,200,50,100,1,2,14.862083975774508,43.54260882836856,2.5015975093880924,5.096687645220962,0.8875225997073045,0.6871183713561854
1,5,25,3,2,2,33.21330513502136,43.56625843869736,4.2234776502292615,4.961076168026663,0.7492146879779061,0.6887182045699808
2,5,25,3,2,2,34.82607993955788,47.301051590430674,4.241171353244247,5.2080682068366615,0.7389418775547897,0.6614118163883902
3,5,25,3,2,2,35.59625031148509,43.416179388161254,4.243294126462849,4.921191170345444,0.7416906845400052,0.6823455821298594
4,5,25,3,2,2,33.068947019921154,43.57517558597203,4.076493105819742,4.995649475969221,0.7558372110613856,0.6774370820043543
1,10,25,3,2,2,34.50607381648068,47.53814202821461,4.163315059384302,5.19997381649531,0.7495013814337171,0.6577232608997279
2,10,25,3,2,2,30.652730645813847,42.89519095097732,3.8267839799913657,4.900292254314694,0.780061672648177,0.6906096098386617
3,10,25,3,2,2,27.706460791793955,43.48398421299645,3.610059639013346,5.002391736564412,0.8012594125686068,0.6849466224410318
4,10,25,3,2,2,27.087240511040434,46.87456386220402,3.5714287211740117,5.267152605129285,0.8021956273542004,0.673481510666469
1,20,25,3,2,2,30.831929996522717,46.19090691478189,3.8718781627604337,5.130104034253459,0.7794571540487018,0.6813884481529143
2,20,25,3,2,2,27.628636800501916,44.30390998345901,3.6735696832694735,5.103863332070078,0.8100587776469554,0.6887653371643951
3,20,25,3,2,2,23.701106487032742,46.75427111635871,3.316395467567699,5.129234125626896,0.8308455727441493,0.6751434760235946
4,20,25,3,2,2,21.857834836574096,45.56286203680927,3.1821836242687387,5.188071419394978,0.8382620407118127,0.6706764907939229
1,50,25,3,2,2,26.138897505360347,43.86201483967847,3.535112017644883,4.973725286667363,0.8037008180601106,0.691670010800026
2,50,25,3,2,2,20.013195514837943,46.83976670114051,2.925984996373121,5.234249696296805,0.850171259091496,0.6694390365586002
3,50,25,3,2,2,18.57244912520686,55.09469336202125,2.8519781973738496,5.633554025291508,0.8631623856731979,0.630854134597963
4,50,25,3,2,2,19.597038663485797,50.10006782543084,2.9455174744406003,5.441888833270125,0.8620230163079228,0.6392490866365392
1,100,25,3,2,2,24.69483231100663,44.26222398743307,3.5685511394776728,5.055102726051461,0.8248319597634479,0.6904561147022668
2,100,25,3,2,2,15.055949907342596,45.41299054134922,2.669501707604868,5.080949163609366,0.885725766751953,0.6737855742682518
3,100,25,3,2,2,16.789730897455712,47.17551929613447,2.9495152777060225,5.251538469479754,0.8801603606601801,0.6529686558920669
4,100,25,3,2,2,23.669275798238086,46.19801491453784,3.430117526142062,5.236337150615969,0.8806999457781588,0.6629504087305064
1,200,25,3,2,2,21.755526876449398,43.99299321418371,3.1667213265091263,5.060336361441729,0.847498102380435,0.686661416476601
2,200,25,3,2,2,17.164429892601955,50.88598596753258,2.8665237064596867,5.4305955695205155,0.8778272226907136,0.6394407816111127
3,200,25,3,2,2,15.303168070663615,56.50881016353055,2.6981783427774464,5.81507755680831,0.8911369402116784,0.6227803018963336
4,200,25,3,2,2,17.48638040406216,52.21921360102941,2.8400645228650587,5.529363584354268,0.8949238716167841,0.642722047280256
1,5,50,3,2,2,31.40188081718916,89.73093034292042,3.9031294853467147,6.769534146233805,0.7642085157757721,0.4374555830979575
2,5,50,3,2,2,33.088955698989984,45.03515083729834,4.041557263095346,5.166798616140328,0.7579319544294202,0.6669862599200077
3,5,50,3,2,2,34.32062879846156,47.588613925073894,4.0847834812436,5.262192077087495,0.7660362913356398,0.6592916607429056
4,5,50,3,2,2,39.59449231151613,51.08609802598011,4.470876376213671,5.507843912723993,0.7560437370867521,0.6328122741999286
1,10,50,3,2,2,28.737072705493574,45.61645420801472,3.730180244011555,5.182100919912481,0.7871330708716269,0.6757178758169432
2,10,50,3,2,2,27.0167627978254,49.877607778373,3.5942423825980057,5.394496257849341,0.7996690490467022,0.6525220514697258
3,10,50,3,2,2,27.94381484314069,44.98176898033597,3.655337408811704,5.1483273762014,0.7966107522279843,0.6774666353598974
4,10,50,3,2,2,26.39059631397522,48.40269936621816,3.379526243299999,5.289551724876881,0.8096368538972306,0.6645570137601912
1,20,50,3,2,2,25.454338771410196,46.341087627036565,3.478174435519277,5.23663455673983,0.8117416257627176,0.6675576617616441
2,20,50,3,2,2,22.12256556393554,42.21433461418976,3.130684428771344,5.061311434382726,0.8320155357008103,0.6991369267044923
3,20,50,3,2,2,22.33621525315011,48.11891104588681,3.1627880642357877,5.274560538151054,0.8522888080346063,0.6581907884070635
4,20,50,3,2,2,17.42301860330623,45.92261155219793,2.7909141128391037,5.232628318810865,0.8684260563942516,0.668451077950818
1,50,50,3,2,2,19.498420356959652,48.554226290442934,2.9276065964842566,5.292910062753651,0.8584629446377737,0.6623132470197738
2,50,50,3,2,2,14.618532569830988,46.296888181453795,2.546250992696911,5.0953575191893,0.9002652068444448,0.6635649776547135
3,50,50,3,2,2,11.473031780397223,56.119335258252335,2.2376156843752972,5.7304323160079,0.9252527591411677,0.6193718815537043
4,50,50,3,2,2,12.537497606776979,48.85082041598999,2.2919477004950397,5.23080498425234,0.9111220005089432,0.6493741348980698
1,100,50,3,2,2,17.389661894847755,45.58943910377421,2.6755870163034126,5.12230305219365,0.8692308116125487,0.6755399001443624
2,100,50,3,2,2,11.863855528986383,49.10018593412195,2.2647566212212986,5.417731082279371,0.9100226588568137,0.6586197883174355
3,100,50,3,2,2,12.202914697759537,50.588578607198066,2.333121797939597,5.465832699014237,0.9097864197386988,0.6285929512502484
4,100,50,3,2,2,17.31552151780411,63.917621492719604,2.8414390987817453,6.119377712160382,0.9002505035327601,0.5829213497840896
1,200,50,3,2,2,17.074182840765893,49.14408983023871,2.800737564332535,5.292320955586449,0.8835227285128013,0.661867093285169
2,200,50,3,2,2,15.360386211041206,53.4534620143852,2.722013420117439,5.564899879349624,0.8894426359860454,0.6341226257319286
3,200,50,3,2,2,10.372176686383394,47.04573961180334,2.2334837970174153,5.216309267808762,0.9228830772653025,0.6600017402395411
4,200,50,3,2,2,10.566705251331271,49.638307031114444,2.155441586713959,5.358407312188012,0.9220136231714026,0.6438305841318779
1,5,25,5,2,2,36.453135693160924,42.90261909675271,4.474276070707725,4.923438528893245,0.7279821737891171,0.6858009189056432
2,5,25,5,2,2,35.39257216751418,44.26049399078346,4.262379199883156,5.057453646670234,0.7392893153396508,0.680424508321039
3,5,25,5,2,2,36.40905883808303,42.52051565169806,4.351721067734294,4.958604597531652,0.7446500863582248,0.6829988141576038
4,5,25,5,2,2,32.95506620828313,47.84055247434354,4.044305815946265,5.193285615617964,0.7714485860836495,0.6540731826080509
1,10,25,5,2,2,33.26764061500259,42.15681692456176,4.13953490564668,4.856303132543281,0.7506113330097869,0.6919613974742272
